Table Name,Error, Number of Records Exported ,Exported Filename,Export Datetime,Time Taken,Destination Table Name, Number of Records Imported ,Error Message,
stc_marketplace_customers_deal,No,1719,stc_marketplace_customers_deal-2024_06_07.csv,6/10/2024 10:42,-2.60E-05,a_deals,1719,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_flavor_translation,No,6910,stc_marketplace_service_management_flavor_translation-2024_05_31.csv,6/10/2024 10:42,-3.00E-05,A_FLAVOR_TRANSLATION,6910,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,3032120,invoice_items_kb-2024_06_07.csv,6/10/2024 11:08,-4.40E-05,A_KILLBILL_INVOICES_ITEMS,3032120,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_phase,No,8757,stc_marketplace_service_management_phase-2024_05_31.csv,6/10/2024 11:08,-6.30E-05,a_phase,8757,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_phaseprice,No,13702,stc_marketplace_service_management_phaseprice-2024_06_07.csv,6/10/2024 11:08,-3.40E-05,A_PHASE_PRICE,13702,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ERP_FC_Data_Dashboard,No,5364,ERP_FC_Data_Dashboard_Jun-2024.csv,6/10/2024 11:08,-3.00E-05,PRD_PROJECTS_FINANCIAL_L1,5364,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report
RA_ERP_FC_L3_DATA_DASHBOARD,No,15125,RA_ERP_FC_L3_DATA_DASHBOARD_Jun-2024.csv,6/10/2024 11:09,-5.40E-05,PRD_PROJECTS_FINANCIAL_L3_NEW,15125,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_for_L3_Report
STCS_REVENUE_ASSURANCE_GL,No,1585,STCS_REVENUE_ASSURANCE_GL_Jun-2024.csv,6/10/2024 11:09,-4.00E-05,PRD_STCS_REVENUE_GL,1585,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Revenue_Assurance_GL_Report
PROJECT_INVOICE_DTL,No,556734,PROJECT_INVOICE_DTL_Jun-2024.csv,6/10/2024 11:12,-6.40E-05,PRD_STCS_PROJECT_INVOICE_DETAILS_FOR_REVENUE_ASSUARANCE_REPORT,556734,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Invoice_Details_for_Revenue_Assuarance
stc_marketplace_service_management_flavor,No,6638,stc_marketplace_service_management_flavor-2024_06_07.csv,6/10/2024 11:12,-2.70E-05,A_FLAVOR,6638,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan,No,3777,stc_marketplace_service_management_plan-2024_06_07.csv,6/10/2024 11:13,-2.90E-05,A_PLAN,3777,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_plan_translation,No,4454,stc_marketplace_service_management_plan_translation-2024_06_07.csv,6/10/2024 11:13,-7.70E-05,A_PLAN_TRANSLATION,4454,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planprice,No,8700,stc_marketplace_service_management_planprice-2024_06_07.csv,6/10/2024 11:13,-4.30E-05,A_PLAN_PRICE,8700,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_product,No,511,stc_marketplace_service_management_product-2024_06_07.csv,6/10/2024 11:13,-3.80E-05,A_PRODUCT,511,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
STCS_Corporate_Revenue_Report_new,No,3748,STCS_Corporate_Revenue_Report_new_Jun-2024.csv,6/10/2024 11:13,-4.10E-05,PRD_STCS_CORPORATE_REVREPORT,3748,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Corporate_Revenue_Report
stc_marketplace_service_management_product_translation,No,595,stc_marketplace_service_management_product_translation-2024_06_07.csv,6/10/2024 11:14,-3.60E-05,A_PRODUCT_TRANS,595,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem,No,944,stc_marketplace_service_management_quantifiableitem-2024_06_07.csv,6/10/2024 11:14,-4.20E-05,A_QUANTIFIABLE_ITEM,944,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitem_translation,No,985,stc_marketplace_service_management_quantifiableitem_translation-2024_06_07.csv,6/10/2024 11:14,-3.10E-05,A_QUANTIFIABLE_ITEM_TRANSLATION,985,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service,No,809,stc_marketplace_service_management_service-2024_06_07.csv,6/10/2024 11:14,-4.50E-05,A_SERVICE,809,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_units,No,310,stc_marketplace_service_management_item_units-2024_06_07.csv,6/10/2024 11:14,-3.60E-05,A_SERVICE_ITEM_UNIT,310,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item,No,4134,stc_marketplace_service_management_item-2024_06_07.csv,6/10/2024 11:14,-3.50E-05,A_SERVICE_ITEM,4134,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_service_translation,No,933,stc_marketplace_service_management_service_translation-2024_06_07.csv,6/10/2024 11:14,-2.60E-05,A_SERVICE_TRANSLATION,932,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_subscriptions,No,11637,killbill_subscriptions-2024_06_07.csv,6/10/2024 11:15,-4.20E-05,KILLBILL_SUBSCRIPTIONS,11637,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
invoice_items_kb,No,3032120,invoice_items_kb-2024_06_07.csv,6/10/2024 11:38,-5.00E-05,PRD_CLOUD_KILLBILL_INVOICE_ITEMS,3032120,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_quantifiableitemprice,No,2511,stc_marketplace_service_management_quantifiableitemprice-2024_05_31.csv,6/10/2024 11:38,-5.60E-05,A_QUANTIFIABLE_ITEM_PRICE,2511,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_planitem,No,8930,stc_marketplace_service_management_planitem-2024_06_07.csv,6/10/2024 11:38,-2.60E-05,A_PLAN_TO_ITEM_MAPPING,8930,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_service_management_item_translation,No,4697,stc_marketplace_service_management_item_translation-2024_06_07.csv,6/10/2024 11:38,-4.50E-05,A_PLAN_ITEM_TRANSLATION,4697,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_servicecommitment,No,425,stc_marketplace_customers_servicecommitment-2024_06_07.csv,6/10/2024 11:39,-4.60E-05,CUSTOMERS_SERVICE_COMMITMENT,425,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_instance_image,No,409608,ombilling_instance_image-2024_06_07.csv,6/10/2024 11:41,-3.10E-05,PRD_VDC_FIN_INSATNCE_IMAGE,409608,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
ombilling_slug_mapping,No,631,ombilling_slug_mapping-2024_06_07.csv,6/10/2024 11:41,-3.60E-05,PRD_VDC_FIN_SLUG_MAPPING,631,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_accounts,No,6672,killbill_accounts-2024_06_07.csv,6/10/2024 11:41,-7.20E-05,KILLBILL_ACCOUNTS,6672,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
killbill_invoices,No,72013,killbill_invoices-2024_06_07.csv,6/10/2024 11:41,-3.70E-05,A_KILLBILL_INVOICES,72013,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
WorkOrders,No,72351,WorkOrders_Jun-2024.csv,6/10/2024 11:42,-3.30E-05,PRD_WORK_ORDER_TICKET,72351,,/u01/RA_OPS/Test_New_Loader/Final/ServiceNow
stc_marketplace_events_event,No,54706,stc_marketplace_events_event-2024_06_07.csv,6/10/2024 11:42,-3.70E-05,PRD_CLOUDEVENT_LOG,54706,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_account,No,2125,stc_account-2024_06_07.csv,6/10/2024 11:42,-4.50E-05,STCS_STC_SERVICES_DB_PUBLIC_STC_ACCOUNT,2125,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_invoice_item,No,211581,stc_invoice_item-2024_06_07.csv,6/10/2024 11:44,-3.60E-05,STC_SERVICES_DB_PUBLIC_INVOICE_ITEM,211581,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
"   stc_cdr x
full join
    (
 select
  cdr_id,
  invoice_item_id,
  ""Source_File"" as source_file2
 from
  stc_cdr_invoices) a
on
 x.id = a.cdr_id
 and
    SUBSTRING(x.Source_File,
 9,
 10) = SUBSTRING(a.source_file2,
 18,
 10)",No,1087767,stc_cdr-2024_06_07.csv,6/10/2024 11:49,-6.50E-05,A_STC_CDR_INVOICES,1087767,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_subscription_subscription,No,12893,stc_marketplace_subscription_subscription-2024_06_07.csv,6/10/2024 11:50,-4.20E-05,A_SUBSCRIPTION_SUBSCRIPTION,12893,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
modar_usage,No,195,modar_usage-2024_06_07.csv,6/10/2024 11:50,-5.50E-05,A_MODAR_USAGE,195,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
sddc_usage,No,195,sddc_usage-2024_06_07.csv,6/10/2024 11:50,-4.20E-05,A_SDDC_FLEX_USAGE,195,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
vcd_all_usages,No,1259293,vcd_all_usages-2024_06_07.csv,6/10/2024 11:56,-4.10E-05,A_VCD_ALL_USAGES,1259293,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
instance,No,255593,instance-2024_06_07.csv,6/10/2024 11:57,-4.00E-05,PRD_VDC_FIN_INSTANCE,255593,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
volume,No,40232,volume-2024_06_07.csv,6/10/2024 11:57,-4.50E-05,PRD_VDC_FIN_VOLUME,40232,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
edge_gateway,No,153,edge_gateway-2024_06_07.csv,6/10/2024 13:47,-6.00E-05,PRD_EDGE_GATEWAY,153,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
PO_DISTRIBUTION_REPORT,No,297561,PO_DISTRIBUTION_REPORT_Jun-2024.csv,6/10/2024 13:52,-4.30E-05,PRD_PO_DISTRIBUTION,297561,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_distribution
NEW_GRN_REPORT,No,279546,NEW_GRN_REPORT_Jun-2024.csv,6/10/2024 13:55,-3.30E-05,PRD_STCS_GRN_PROJECT_REPORT,279546,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_GRN_Report
PO_PROJECT_REPORT,No,15348,PO_PROJECT_REPORT_Jun-2024.csv,6/10/2024 13:55,-3.20E-05,PRD_STCS_PO_PROJECT_REPORT,15348,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_Project_Report
stc_marketplace_service_management_flavoritem,No,4295,stc_marketplace_service_management_flavoritem-2024_06_07.csv,6/10/2024 13:55,-4.40E-05,STC_MP_service_management_flavoritem,4295,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
cs_orders,No,283,cs_orders-2024_06_07.csv,6/10/2024 13:55,-3.90E-05,CS_ORDERS,235,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_subscription_subscriptionquantifiableinstallmen,No,14,stc_marketplace_subscription_subscriptionquantifiableinstallmen-2024_06_07.csv,6/10/2024 13:55,-3.70E-05,MP_SUB_QUANTIFIABLE_INSTALLMENT,14,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
cs_resources,No,182,cs_resources-2024_06_07.csv,6/10/2024 13:55,-3.90E-05,CS_RESOURCES,182,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_accountmanagercredit,No,26,stc_marketplace_virtualcredit_accountmanagercredit-2024_06_07.csv,6/10/2024 13:55,-4.50E-05,MP_VIRTUALCREDIT_ACCOUNTMANAGERCREDIT,26,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_directcustomercredittransaction,No,56,stc_marketplace_virtualcredit_directcustomercredittransaction-2024_06_07.csv,6/10/2024 13:55,-3.20E-05,MP_VIRTUALCREDIT_DIRECTCUSTOMERCREDITTRANSACTION,55,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_customercredit,No,16,stc_marketplace_virtualcredit_customercredit-2024_06_07.csv,6/10/2024 13:55,-6.30E-05,MP_VIRTUALCREDIT_CUSTOMERCREDIT,16,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_virtualcredit_virtualcredit,No,51,stc_marketplace_virtualcredit_virtualcredit-2024_06_07.csv,6/10/2024 13:55,-3.00E-05,MP_VIRTUALCREDIT,51,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_vouchercreditpool,No,13,stc_marketplace_vouchers_vouchercreditpool-2024_06_07.csv,6/10/2024 13:55,-4.60E-05,MP_VOUCHERS_VOUCHERCREDITPOOL,13,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_vouchertransaction,No,6,stc_marketplace_vouchers_vouchertransaction-2024_06_07.csv,6/10/2024 13:55,-3.00E-05,MP_VOUCHERTRANSACTION,6,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_voucher_services,No,12,stc_marketplace_vouchers_voucher_services-2024_06_07.csv,6/10/2024 13:56,-5.90E-05,MP_VOUCHER_SERVICES,12,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_vouchers_voucher,No,7,stc_marketplace_vouchers_voucher-2024_06_07.csv,6/10/2024 13:56,-8.10E-05,MP_VOUCHER,7,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
Row_Data,No,2807,Row_Data_Jun-2024.csv,6/10/2024 13:56,-4.20E-05,PRD_ACTIVEDIA,2807,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,433,Row_Data_Jun-2024.csv,6/10/2024 13:56,-4.60E-05,PRD_ACTIVESHABIK,433,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,67,Row_Data_Jun-2024.csv,6/10/2024 13:56,-3.10E-05,PRD_ACTIVE_MLS,67,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,1671,Row_Data_Jun-2024.csv,6/10/2024 13:56,-2.90E-05,PRD_ACTIVEMODAR,1671,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,5357,Row_Data_Jun-2024.csv,6/10/2024 13:56,-6.20E-05,PRD_ACTIVEVSAT,5357,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,23861,Row_Data_Jun-2024.csv,6/10/2024 13:56,-4.40E-05,PRD_ACTIVEMRS,23860,,/u01/RA_OPS/Test_New_Loader/Final/PRD_ACTIVEMRS
Row_Data,No,245,Row_Data_Jun-2024.csv,6/10/2024 13:57,-2.90E-05,PRD_ACTIVECLOUDCONNECTIVITY,245,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
gls_revunue,No,253025,gls_revunue_Jun-2024.csv,6/30/2024 8:44,-3.70E-05,STC_GL_RBM_R,253025,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_discount,No,324,gls_revunue_discount_Jun-2024.csv,6/30/2024 8:45,-3.40E-05,STC_GL_RBM_D,324,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_usage,No,311,gls_revunue_usage_Jun-2024.csv,6/30/2024 8:45,-3.70E-05,STC_GL_RBM_u,311,,/u01/RA_OPS/Test_New_Loader/Final/gls
stc_marketplace_service_management_phase,No,8757,stc_marketplace_service_management_phase-2024_06_07.csv,7/7/2024 11:26,-6.40E-05,a_phase,8757,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
PROJECT_INVOICE_DTL,No,559500,PROJECT_INVOICE_DTL_Jul-2024.csv,7/7/2024 11:30,-3.40E-05,PRD_STCS_PROJECT_INVOICE_DETAILS_FOR_REVENUE_ASSUARANCE_REPORT,559500,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Invoice_Details_for_Revenue_Assuarance
STCS_Corporate_Revenue_Report_new,No,3571,STCS_Corporate_Revenue_Report_new_Jul-2024.csv,7/7/2024 11:32,-3.20E-05,PRD_STCS_CORPORATE_REVREPORT,3571,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Corporate_Revenue_Report
PO_COSTING,No,45036,PO_COSTING_Jul-2024.csv,7/7/2024 11:33,-5.00E-05,PRD_PROJECT_AP_PO_REPORT,45036,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_AP_and_PO_Costing_Report
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,20,STCS Project Advances Details Report_02-Jun-2024.csv,7/7/2024 11:34,-4.90E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,20,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
/home/sdev/ROOT/ERP/STCS Project Advances Details Report,No,17,STCS Project Advances Details Report_08-May-2024.csv,7/7/2024 11:34,-6.00E-05,PRD_STCS_PROJECT_ADVANCES_DETAILS,17,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Advances_Details_Report
stc_marketplace_service_management_quantifiableitemprice,No,2511,stc_marketplace_service_management_quantifiableitemprice-2024_06_07.csv,7/7/2024 11:47,-3.90E-05,A_QUANTIFIABLE_ITEM_PRICE,2511,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
/home/sdev/ROOT/Dynamics,No,50889,All_Orders_Jun-2024.csv,7/7/2024 12:39,-5.80E-05,PRD_DYNAMICS_ALLORDERS,50889,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_All_Orders
WorkOrders,No,73427,WorkOrders_Jul-2024.csv,7/7/2024 11:51,-3.00E-05,PRD_WORK_ORDER_TICKET,73427,,/u01/RA_OPS/Test_New_Loader/Final/ServiceNow
PO_DISTRIBUTION_REPORT,No,299051,PO_DISTRIBUTION_REPORT_Jul-2024.csv,7/7/2024 12:25,-4.80E-05,PRD_PO_DISTRIBUTION,299051,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_distribution
NEW_GRN_REPORT,No,281359,NEW_GRN_REPORT_Jul-2024.csv,7/7/2024 12:28,-3.00E-05,PRD_STCS_GRN_PROJECT_REPORT,281359,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_GRN_Report
Row_Data,No,2808,Row_Data_Jul-2024.csv,7/7/2024 12:29,-5.10E-05,PRD_ACTIVEDIA,2808,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,433,Row_Data_Jul-2024.csv,7/7/2024 12:29,-4.80E-05,PRD_ACTIVESHABIK,433,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,67,Row_Data_Jul-2024.csv,7/7/2024 12:29,-2.90E-05,PRD_ACTIVE_MLS,67,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,1687,Row_Data_Jul-2024.csv,7/7/2024 12:29,-8.20E-05,PRD_ACTIVEMODAR,1687,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,5358,Row_Data_Jul-2024.csv,7/7/2024 12:29,-3.70E-05,PRD_ACTIVEVSAT,5358,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Row_Data,No,23892,Row_Data_Jul-2024.csv,7/7/2024 12:30,-3.20E-05,PRD_ACTIVEMRS,23891,,/u01/RA_OPS/Test_New_Loader/Final/PRD_ACTIVEMRS
Row_Data,No,245,Row_Data_Jul-2024.csv,7/7/2024 12:30,-2.60E-05,PRD_ACTIVECLOUDCONNECTIVITY,245,,/u01/RA_OPS/Test_New_Loader/Final/ACTIVEDIA
Order_Lines,No,2758,Order_Lines_Jul-2024.csv,7/7/2024 11:50,-4.60E-05,PRD_DYNAMICS_AOL,2757,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL
/home/sdev/ROOT/Other Products,No,31554,OThers_Active Order line - Other_Jun-2024_Others.csv,7/7/2024 12:32,-4.60E-05,prd_dynamics_active_order_line,31554,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_AOL/Others
/home/sdev/ROOT/ERP/STCS Customer Revenue Assurance Report,No,3454,STCS Customer Revenue Assurance Report_08-May-2024.csv,7/7/2024 12:33,-3.30E-05,prd_erp,3454,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Customer_Revenue_Assurance_Report
PR_PROJECT_REPORT,No,347145,PR_PROJECT_REPORT_Jul-2024.csv,7/7/2024 12:35,-2.70E-05,PRD_STCS_PR_PROJECT_REPORT,347145,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PR_PROJECT_REPORT
ONHAND_QUANTITIES,No,1027,ONHAND_QUANTITIES_Jul-2024.csv,7/7/2024 12:35,-6.50E-05,PRD_STCS_ON_HAND_QTY_PROJECT,1027,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_On-Hand_Quantity_Report
/home/sdev/ROOT/Granite/DIA,No,35087,DIAL_Jul-2024.csv,7/7/2024 12:36,-5.20E-05,PRD_GRANITE,35087,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,18236,DIASMW_Jul-2024.csv,7/7/2024 12:36,-6.10E-05,PRD_GRANITE,18236,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,43880,DIAS_Jul-2024.csv,7/7/2024 12:37,-3.60E-05,PRD_GRANITE,43880,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/DIA,No,81737,DIA_Jul-2024.csv,7/7/2024 12:38,-6.90E-05,PRD_GRANITE,81737,,/u01/RA_OPS/Test_New_Loader/Final/GraniteDIA
/home/sdev/ROOT/Granite/VSAT,No,5,SATBKP_Jul-2024.csv,7/7/2024 12:38,-3.30E-05,PRD_GRANITE,5,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,1392,SATIP_Jul-2024.csv,7/7/2024 12:38,-2.80E-05,PRD_GRANITE,1392,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,5,SATMHz_Jul-2024.csv,7/7/2024 12:38,-3.90E-05,PRD_GRANITE,5,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,6687,SATNET_Jul-2024.csv,7/7/2024 12:38,-6.30E-05,PRD_GRANITE,6687,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Granite/VSAT,No,984,SATPtP_Jul-2024.csv,7/7/2024 12:38,-3.90E-05,PRD_GRANITE,984,,/u01/RA_OPS/Test_New_Loader/Final/GraniteVSAT
/home/sdev/ROOT/Dynamics,No,6936,Product Detail_Jun-2024.csv,7/7/2024 12:39,-3.60E-05,PRD_DYNAMICS_PRODUCT_DETADV,6936,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product
/home/sdev/ROOT/Other Products,No,77016,Others_Product Detail_Jun-2024_Others.csv,7/7/2024 12:31,-3.60E-05,prd_dynamics_product_detail,77016,,/u01/RA_OPS/Test_New_Loader/Final/Dynamic/Dynamic_Product/Others
/home/sdev/ROOT/Granite/MS,No,3234,MS_Jul-2024.csv,7/7/2024 12:40,-7.10E-05,PRD_GRANITE_MS,3234,,/u01/RA_OPS/Test_New_Loader/Final/GraniteMS
/home/sdev/ROOT/ERP/STCS Move Orders Report,No,226,STCS_Mover_Order_Report_Jun-2024.csv,7/7/2024 15:08,-2.50E-05,PRD_STCS_MOVER_ORDER_REPORT,226,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Move_Orders_Report
/home/sdev/ROOT/ERP/Invoices Without PO,No,48389,Invoices_without_PO_Jun-2024.csv,7/7/2024 15:08,-3.80E-05,PRD_INVOICES_WITHOUT_PO,48358,,/u01/RA_OPS/Test_New_Loader/Final/ERP/Invoices_Without_PO
/home/sdev/ROOT/ERP/STCS Customer Revenue Assurance Report,No,3259,STCS Customer Revenue Assurance Report_02-Jun-2024.csv,7/7/2024 15:12,-8.60E-05,prd_erp,3259,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Customer_Revenue_Assurance_Report
/home/sdev/ROOT/ERP/STCS PO Outstanding Report,No,25535,STCS_PO_Outstanding_Report_Jun-2024.csv,7/7/2024 15:18,-3.20E-05,PRD_STCSPO_OUTSTAN_PROJECT_RET,25535,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_PO_Outstanding_Report
gls_revunue,No,252360,gls_revunue_Jul-2024.csv,7/8/2024 15:20,-7.40E-05,STC_GL_RBM_R,252360,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_discount,No,328,gls_revunue_discount_Jul-2024.csv,7/8/2024 15:21,-4.20E-05,STC_GL_RBM_D,328,,/u01/RA_OPS/Test_New_Loader/Final/gls
gls_revunue_usage,No,627,gls_revunue_usage_Jul-2024.csv,7/8/2024 15:21,-2.70E-05,STC_GL_RBM_u,627,,/u01/RA_OPS/Test_New_Loader/Final/gls
ERP_FC_Data_Dashboard,No,5444,ERP_FC_Data_Dashboard_Jul-2024.csv,7/8/2024 15:22,-6.50E-05,PRD_PROJECTS_FINANCIAL_L1,5444,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_Report
RA_ERP_FC_L3_DATA_DASHBOARD,No,15248,RA_ERP_FC_L3_DATA_DASHBOARD_Jul-2024.csv,7/8/2024 15:22,-3.40E-05,PRD_PROJECTS_FINANCIAL_L3_NEW,15248,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Project_Revenue_and_Cost_for_L3_Report
STCS_REVENUE_ASSURANCE_GL,No,1843,STCS_REVENUE_ASSURANCE_GL_Jul-2024.csv,7/8/2024 15:22,-7.20E-05,PRD_STCS_REVENUE_GL,1843,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Revenue_Assurance_GL_Report
/home/sdev/ROOT/ERP/STCS Customer Revenue Assurance Report,No,3259,STCS Customer Revenue Assurance Report_08-Jun-2024.csv,7/8/2024 15:22,-2.90E-05,prd_erp,3259,,/u01/RA_OPS/Test_New_Loader/Final/ERP/STCS_Customer_Revenue_Assurance_Report
stc_marketplace_service_management_pricelist,No,16642,stc_marketplace_service_management_pricelist-2024_07_08.csv,7/10/2024 9:11,-3.80E-05,A_PRICE_LIST,16642,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_accounts_account,No,9535,stc_marketplace_accounts_account-2024_07_08.csv,7/10/2024 9:12,-2.60E-05,A_ACCOUNTS,9535,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_dealcustomservice,No,1170,stc_marketplace_customers_dealcustomservice-2024_07_08.csv,7/10/2024 9:12,-2.90E-05,A_CUSTOMERS_DEAL_CUSTOM_SERVICE,1170,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
stc_marketplace_customers_deal,No,1727,stc_marketplace_customers_deal-2024_07_08.csv,7/10/2024 9:12,-3.30E-05,a_deals,1727,,/u01/RA_OPS/Test_New_Loader/Final/Cloud
